User_ID,Gender,Age,City,Country,Swipe_Count_Per_Day,Matches,Conversations,Meetings,Relationships,Active_Hour,Day_of_Week,Distance_Miles,Session_Time_Minutes
356,Male,31,Toronto,Canada,103,5,3,1,0,18,Friday,29.1,81
357,Male,27,Montreal,Canada,43,5,3,2,0,20,Saturday,5.6,18
358,Male,23,Birmingham,UK,101,14,10,6,1,19,Monday,24.4,22
359,Male,34,Melbourne,Australia,95,9,6,3,0,21,Wednesday,34.0,75
360,Male,28,Sydney,Australia,59,5,3,1,0,23,Thursday,45.3,84
361,Female,27,Dubai,UAE,36,4,2,0,0,15,Friday,4.4,46
362,Male,23,Sydney,Australia,188,10,7,2,0,21,Tuesday,5.9,54
363,Male,19,Mumbai,India,32,2,1,0,0,21,Sunday,8.1,12
364,Male,25,Dubai,UAE,126,16,12,3,0,14,Sunday,9.5,71
365,Male,26,Manchester,UK,69,7,4,2,0,22,Saturday,6.6,50
366,Male,20,Lyon,France,190,17,9,5,0,15,Friday,27.8,50
367,Female,18,Seoul,South Korea,115,10,7,4,0,19,Thursday,47.1,37
368,Male,21,Vancouver,Canada,134,19,9,2,0,19,Wednesday,9.9,32
369,Female,36,Lyon,France,90,12,8,4,0,21,Wednesday,3.0,79
370,Male,28,Mumbai,India,96,5,3,2,0,22,Tuesday,9.0,78
371,Female,32,Los Angeles,USA,167,14,10,6,0,13,Thursday,14.9,34
372,Male,31,Seoul,South Korea,174,24,17,9,0,16,Friday,3.6,33
373,Male,19,Vancouver,Canada,172,18,9,4,0,20,Monday,7.6,75
374,Male,18,Chicago,USA,122,12,9,3,0,17,Thursday,17.9,83
375,Female,23,Mumbai,India,130,10,8,2,0,20,Tuesday,6.1,8
376,Female,26,London,UK,109,12,10,4,0,19,Tuesday,16.3,15
377,Male,38,Rio de Janeiro,Brazil,57,7,5,1,0,21,Thursday,2.5,73
378,Male,31,Melbourne,Australia,153,19,13,7,1,23,Monday,9.1,72
379,Male,28,Singapore,Singapore,198,22,11,6,0,20,Saturday,36.4,18
380,Male,30,Seoul,South Korea,186,16,13,6,0,7,Sunday,1.3,30
381,Male,18,New York,USA,30,2,1,0,0,20,Saturday,6.4,35
382,Female,29,Sydney,Australia,90,11,7,4,0,10,Friday,19.1,48
383,Female,25,Chennai,India,153,22,15,8,0,19,Thursday,46.4,47
384,Male,25,Phoenix,USA,72,8,5,2,0,19,Thursday,49.0,23
385,Male,24,Chicago,USA,162,16,12,4,0,18,Sunday,9.7,57
386,Male,25,Dubai,UAE,183,26,15,9,0,20,Friday,2.7,34
387,Male,29,Abu Dhabi,UAE,142,9,7,3,0,21,Thursday,2.1,33
388,Male,27,Abu Dhabi,UAE,23,3,2,0,0,19,Monday,9.6,61
389,Female,22,Vancouver,Canada,83,7,5,2,0,22,Friday,32.9,73
390,Male,27,São Paulo,Brazil,200,25,17,8,1,19,Friday,9.8,10
391,Male,19,Los Angeles,USA,68,5,3,1,0,17,Wednesday,12.3,71
392,Female,26,Vancouver,Canada,185,17,12,4,0,8,Tuesday,3.6,8
393,Male,20,Manchester,UK,136,8,4,2,0,18,Monday,4.8,51
394,Male,22,Lyon,France,118,14,11,5,0,14,Sunday,3.7,89
395,Female,28,Abu Dhabi,UAE,33,3,1,0,0,14,Tuesday,10.2,37
396,Male,29,Montreal,Canada,147,15,7,4,0,17,Thursday,1.3,81
397,Male,29,Hamburg,Germany,162,21,12,4,0,19,Sunday,6.0,82
398,Male,24,Rio de Janeiro,Brazil,42,2,1,0,0,15,Thursday,24.5,9
399,Male,25,Chennai,India,37,4,3,0,0,20,Wednesday,5.5,31
400,Male,31,Houston,USA,166,20,14,9,1,23,Wednesday,8.6,38
401,Male,31,Phoenix,USA,177,18,12,6,0,19,Saturday,2.3,20
402,Male,26,Hamburg,Germany,50,6,3,1,0,20,Friday,18.6,86
403,Male,25,Delhi,India,96,9,5,1,0,18,Sunday,3.6,48
404,Female,35,Montreal,Canada,141,18,13,6,0,12,Thursday,26.6,12
405,Female,24,Bangalore,India,162,16,9,5,0,12,Monday,21.3,8
406,Male,34,Chennai,India,180,18,10,5,0,20,Saturday,38.4,39
407,Male,23,Vancouver,Canada,97,6,3,1,0,21,Thursday,8.1,69
408,Male,27,Bangalore,India,143,17,11,6,0,11,Tuesday,28.4,71
409,Male,26,Seoul,South Korea,172,23,14,9,0,23,Wednesday,7.7,86
410,Female,28,Bangalore,India,71,4,2,0,0,19,Tuesday,0.6,84
411,Male,32,Melbourne,Australia,101,7,5,3,0,20,Friday,31.7,11
412,Male,30,Montreal,Canada,192,10,6,2,0,23,Saturday,38.0,83
413,Male,25,Abu Dhabi,UAE,191,25,13,8,1,14,Sunday,38.0,17
414,Male,29,Paris,France,184,22,14,5,0,12,Wednesday,7.1,90
415,Male,29,Montreal,Canada,27,1,0,0,0,20,Friday,5.3,56
416,Female,23,Singapore,Singapore,47,3,2,1,0,21,Tuesday,32.0,66
417,Male,22,Berlin,Germany,130,16,10,6,0,18,Saturday,33.0,67
418,Male,34,Munich,Germany,138,11,5,2,0,18,Saturday,40.9,53
419,Male,25,Manchester,UK,55,7,5,2,0,19,Thursday,4.2,78
420,Male,25,Manchester,UK,194,26,15,9,1,6,Saturday,23.8,16
421,Male,22,Seoul,South Korea,52,7,3,1,0,20,Monday,44.6,35
422,Male,23,Berlin,Germany,120,13,9,4,0,19,Thursday,5.8,51
423,Female,36,Paris,France,52,3,1,0,0,17,Tuesday,6.6,58
424,Female,41,São Paulo,Brazil,198,21,13,4,0,17,Thursday,2.3,82
425,Male,18,Lyon,France,148,11,9,4,0,21,Saturday,6.0,15
426,Male,27,Dubai,UAE,154,22,18,11,1,18,Tuesday,7.5,90
427,Male,21,Delhi,India,176,9,5,3,0,17,Friday,26.9,42
428,Male,20,Los Angeles,USA,197,28,21,12,1,21,Friday,1.0,42
429,Female,24,Chicago,USA,52,5,3,1,0,20,Monday,34.2,80
430,Male,24,Paris,France,134,11,6,3,0,18,Wednesday,48.7,81
431,Female,30,Toronto,Canada,118,8,5,2,0,22,Monday,40.2,19
432,Male,31,Vancouver,Canada,122,11,7,4,0,21,Thursday,5.5,60
433,Male,31,Paris,France,100,14,10,3,0,17,Friday,44.3,47
434,Male,24,Singapore,Singapore,45,3,2,0,0,19,Friday,7.1,28
435,Male,27,Chicago,USA,23,2,1,0,0,22,Tuesday,6.4,12
436,Female,27,Paris,France,75,10,7,4,0,11,Thursday,46.0,77
437,Female,27,London,UK,84,6,4,1,0,6,Saturday,40.8,46
438,Male,29,Abu Dhabi,UAE,38,2,1,0,0,20,Tuesday,5.2,30
439,Male,29,Phoenix,USA,158,20,11,6,1,21,Monday,5.9,37
440,Female,32,New York,USA,147,9,6,4,0,20,Thursday,5.4,67
441,Male,20,Singapore,Singapore,37,3,1,0,0,16,Wednesday,26.1,85
442,Female,31,Hamburg,Germany,43,3,2,0,0,22,Saturday,5.8,54
443,Male,25,Houston,USA,181,21,14,9,1,18,Tuesday,10.0,35
444,Male,31,Chicago,USA,158,18,12,8,1,0,Monday,3.7,10
445,Male,28,Sydney,Australia,137,19,15,7,1,18,Monday,29.6,7
446,Male,34,Rio de Janeiro,Brazil,178,9,6,2,0,20,Sunday,28.3,26
447,Female,35,Houston,USA,147,16,11,3,0,21,Wednesday,7.0,74
448,Male,30,Tokyo,Japan,74,9,6,2,0,21,Tuesday,32.2,61
449,Male,24,Singapore,Singapore,181,20,15,4,0,19,Monday,33.8,41
450,Male,25,Singapore,Singapore,141,16,9,5,0,19,Friday,33.9,68
451,Male,34,Delhi,India,109,10,6,2,0,9,Wednesday,49.5,69
452,Male,31,Abu Dhabi,UAE,180,20,11,4,0,22,Thursday,6.9,10
453,Male,24,Mumbai,India,105,11,8,3,0,19,Tuesday,29.5,19
454,Male,29,Birmingham,UK,133,14,8,3,0,18,Wednesday,2.8,57
455,Female,24,Montreal,Canada,169,16,12,4,0,17,Wednesday,7.3,85
456,Male,29,Mumbai,India,71,5,2,1,0,21,Thursday,7.7,33
457,Female,19,Hamburg,Germany,176,24,16,8,0,21,Sunday,33.7,64
458,Male,21,Dubai,UAE,129,15,8,3,0,11,Friday,26.8,10
459,Male,18,Los Angeles,USA,128,13,8,4,0,15,Monday,0.6,57
460,Female,28,Phoenix,USA,111,8,5,1,0,21,Sunday,6.0,63
461,Male,32,London,UK,114,12,8,2,0,20,Friday,4.5,39
462,Male,32,Munich,Germany,158,16,9,5,0,18,Friday,37.0,11
463,Male,22,Hyderabad,India,113,7,4,1,0,20,Tuesday,6.7,79
464,Female,32,Lyon,France,73,9,6,2,0,17,Wednesday,4.0,62
465,Male,24,Lyon,France,156,18,12,5,0,23,Sunday,45.3,29
466,Female,26,Vancouver,Canada,42,2,1,0,0,20,Monday,29.9,31
467,Male,24,Paris,France,158,22,14,6,0,19,Monday,8.1,71
468,Male,24,Toronto,Canada,168,14,10,4,0,23,Thursday,5.9,44
469,Male,26,Delhi,India,32,2,1,0,0,20,Tuesday,43.6,90
470,Female,32,London,UK,80,4,3,1,0,19,Friday,36.7,49
471,Male,18,Melbourne,Australia,97,6,3,2,0,5,Tuesday,7.5,69
472,Male,31,Lyon,France,95,9,5,3,0,15,Sunday,9.1,61
473,Male,31,Los Angeles,USA,55,6,3,0,0,20,Monday,6.3,29
474,Male,30,Birmingham,UK,91,6,3,1,0,8,Thursday,3.5,82
475,Male,33,Chennai,India,57,6,3,1,0,20,Thursday,13.6,61
476,Male,29,Toronto,Canada,133,10,7,4,0,11,Sunday,1.3,31
477,Male,33,Bangalore,India,36,5,3,1,0,16,Thursday,4.9,77
478,Female,26,Phoenix,USA,71,4,2,1,0,12,Thursday,4.9,8
479,Female,29,Hamburg,Germany,182,17,12,7,0,15,Monday,3.1,13
480,Male,30,Hyderabad,India,168,16,10,4,0,1,Wednesday,6.0,38
481,Male,31,São Paulo,Brazil,197,12,6,2,0,5,Monday,5.5,14
482,Male,28,Abu Dhabi,UAE,180,12,6,3,0,12,Wednesday,37.6,17
483,Male,25,Phoenix,USA,152,11,8,3,0,19,Tuesday,8.4,76
484,Male,29,Tokyo,Japan,154,20,14,8,1,18,Monday,46.9,66
485,Male,26,Vancouver,Canada,172,17,14,5,0,21,Tuesday,7.1,34
486,Male,24,Manchester,UK,53,7,4,2,0,21,Sunday,2.4,9
487,Female,25,Houston,USA,84,4,2,0,0,19,Friday,17.5,49
488,Male,26,Phoenix,USA,91,13,8,2,0,21,Friday,1.4,79
489,Female,19,Delhi,India,63,8,5,3,0,21,Wednesday,17.5,18
490,Male,25,Hyderabad,India,117,10,6,2,0,21,Monday,5.2,51
491,Male,25,Bangalore,India,146,8,4,2,0,7,Tuesday,3.3,59
492,Male,26,Chicago,USA,141,20,12,3,0,22,Thursday,6.9,20
493,Male,21,Houston,USA,63,3,2,0,0,1,Tuesday,39.0,40
494,Female,30,Abu Dhabi,UAE,168,18,13,8,1,21,Thursday,1.9,63
495,Male,26,Hamburg,Germany,54,2,1,0,0,19,Thursday,23.1,43
496,Male,32,Houston,USA,39,4,2,0,0,21,Thursday,5.7,74
497,Male,28,Toronto,Canada,50,4,2,0,0,20,Saturday,4.6,44
498,Male,26,Montreal,Canada,48,5,3,1,0,15,Friday,3.0,80
499,Female,23,Delhi,India,102,5,3,1,0,10,Sunday,23.7,17
500,Male,23,Hyderabad,India,125,10,7,2,0,14,Sunday,3.7,7
501,Male,34,Toronto,Canada,165,16,10,3,0,20,Thursday,3.6,17
502,Female,28,Houston,USA,196,23,14,7,1,20,Wednesday,18.2,86
503,Female,29,Melbourne,Australia,74,5,2,1,0,18,Saturday,13.9,48
504,Male,18,Berlin,Germany,155,15,8,4,0,20,Thursday,22.6,58
505,Male,23,Abu Dhabi,UAE,160,10,5,2,0,15,Saturday,39.7,64
506,Male,23,Hamburg,Germany,156,20,15,9,1,21,Friday,4.9,35
507,Male,25,Toronto,Canada,125,10,7,2,0,20,Saturday,7.0,35
508,Male,23,Houston,USA,58,4,2,1,0,17,Thursday,11.6,25
509,Male,35,Mumbai,India,188,19,13,4,0,21,Sunday,22.6,43
510,Female,28,São Paulo,Brazil,124,17,12,7,0,11,Tuesday,7.5,20
511,Male,32,Rio de Janeiro,Brazil,154,11,8,3,0,12,Sunday,4.2,35
512,Female,18,Manchester,UK,56,3,1,0,0,10,Thursday,7.1,19
513,Male,20,Mumbai,India,57,4,3,1,0,9,Monday,36.5,11
514,Male,30,Singapore,Singapore,191,14,9,3,0,18,Friday,44.3,54
515,Male,38,Rio de Janeiro,Brazil,85,6,4,2,0,11,Thursday,45.2,87
516,Male,24,Los Angeles,USA,90,12,9,6,0,20,Saturday,9.2,17
517,Female,25,Hyderabad,India,127,13,10,5,0,18,Saturday,35.2,87
518,Male,21,Chennai,India,71,8,4,1,0,15,Sunday,4.4,45
519,Male,28,London,UK,195,21,12,4,0,21,Thursday,45.4,33
520,Male,25,New York,USA,162,18,12,7,1,19,Monday,4.6,38
521,Male,29,Berlin,Germany,50,2,1,0,0,13,Monday,2.4,39
522,Male,26,Montreal,Canada,117,7,5,2,0,19,Thursday,8.0,8
523,Male,26,Rio de Janeiro,Brazil,83,7,5,2,0,20,Saturday,2.5,54
524,Male,33,Dubai,UAE,172,13,6,1,0,20,Friday,48.7,81
525,Male,27,Sydney,Australia,178,15,12,6,0,10,Friday,2.1,68
526,Female,26,São Paulo,Brazil,139,8,4,2,0,18,Tuesday,9.7,40
527,Male,30,São Paulo,Brazil,87,9,6,2,0,12,Saturday,40.6,24
528,Male,25,Rio de Janeiro,Brazil,188,21,13,4,0,21,Wednesday,4.9,19
529,Female,28,Hyderabad,India,163,16,10,6,1,18,Tuesday,17.3,26
530,Male,26,Tokyo,Japan,89,9,6,2,0,19,Thursday,19.9,68
531,Male,27,Paris,France,194,12,7,4,0,18,Monday,7.2,66
532,Male,26,Mumbai,India,172,19,11,3,0,15,Tuesday,42.1,41
533,Male,28,Munich,Germany,117,6,3,1,0,18,Sunday,4.2,56
534,Male,27,Abu Dhabi,UAE,187,12,7,4,0,9,Tuesday,1.4,52
535,Male,18,Montreal,Canada,88,9,5,3,0,17,Saturday,0.9,48
536,Female,27,Paris,France,77,8,5,3,0,14,Wednesday,1.3,66
537,Male,34,Delhi,India,83,8,4,1,0,18,Friday,1.4,89
538,Male,26,Tokyo,Japan,84,7,4,2,0,22,Tuesday,43.7,10
539,Male,30,Berlin,Germany,136,17,11,6,0,2,Tuesday,7.6,82
540,Male,24,Paris,France,47,4,2,0,0,22,Saturday,6.7,82
541,Male,24,Munich,Germany,112,13,10,5,0,19,Monday,8.3,29
542,Female,35,Manchester,UK,143,16,11,5,0,21,Monday,4.9,65
543,Male,35,Dubai,UAE,199,18,12,3,0,20,Friday,25.7,47
544,Male,34,Hamburg,Germany,130,19,15,8,1,16,Monday,5.1,80
545,Male,36,Seoul,South Korea,144,10,5,1,0,16,Saturday,5.0,68
546,Male,22,Hamburg,Germany,108,10,6,2,0,17,Tuesday,6.1,48
547,Female,31,Vancouver,Canada,53,7,5,2,0,5,Sunday,9.7,25
548,Male,20,Delhi,India,196,24,17,5,0,14,Sunday,9.9,43
549,Male,18,Hyderabad,India,86,7,3,1,0,18,Wednesday,6.4,20
550,Male,20,Montreal,Canada,86,12,9,5,0,15,Sunday,30.7,90
551,Male,38,Singapore,Singapore,137,20,15,10,1,14,Sunday,5.3,26
552,Male,30,Seoul,South Korea,72,10,5,2,0,14,Tuesday,23.5,22
553,Male,30,Abu Dhabi,UAE,21,1,0,0,0,20,Saturday,24.5,90
554,Male,39,Abu Dhabi,UAE,155,14,8,4,0,21,Sunday,7.0,8
555,Male,28,Sydney,Australia,37,2,1,0,0,18,Saturday,16.1,78
556,Male,19,Hamburg,Germany,189,26,21,9,1,22,Saturday,46.4,6
557,Female,32,Phoenix,USA,199,17,12,7,1,17,Saturday,8.2,88
558,Male,22,Manchester,UK,97,5,3,1,0,12,Tuesday,5.7,71
559,Male,26,São Paulo,Brazil,158,17,9,5,0,1,Saturday,4.0,85
560,Male,26,Houston,USA,32,4,3,1,0,20,Tuesday,49.6,77
561,Male,33,Seoul,South Korea,172,12,7,3,0,15,Saturday,7.5,18
562,Male,24,Berlin,Germany,69,9,5,1,0,10,Monday,8.9,65
563,Male,33,Chennai,India,170,18,13,8,1,17,Saturday,29.6,58
564,Female,30,Phoenix,USA,149,9,6,2,0,10,Saturday,5.0,25
565,Female,18,Munich,Germany,124,7,4,1,0,20,Wednesday,5.1,23
566,Male,36,Berlin,Germany,127,6,4,2,0,13,Monday,3.8,10
567,Male,21,São Paulo,Brazil,106,13,8,4,0,23,Saturday,4.8,62
568,Male,24,Dubai,UAE,103,6,4,2,0,5,Friday,6.9,61
569,Male,20,Lyon,France,26,2,1,0,0,18,Tuesday,31.7,11
570,Female,19,Sydney,Australia,68,8,5,1,0,14,Wednesday,19.9,79
571,Male,29,Chennai,India,170,9,7,2,0,20,Thursday,1.6,17
572,Male,20,Delhi,India,56,3,2,0,0,21,Friday,17.3,12
573,Male,29,São Paulo,Brazil,102,7,5,3,0,19,Thursday,5.3,19
574,Male,28,Bangalore,India,138,14,7,2,0,0,Wednesday,6.1,17
575,Male,18,Delhi,India,165,14,7,3,0,5,Friday,41.3,73
576,Female,24,Rio de Janeiro,Brazil,162,15,7,3,0,19,Monday,9.3,39
577,Male,29,Hyderabad,India,181,12,9,3,0,14,Wednesday,7.1,22
578,Male,22,Mumbai,India,130,9,6,3,0,4,Sunday,21.0,89
579,Female,23,Munich,Germany,104,5,3,1,0,14,Saturday,5.8,67
580,Female,31,Melbourne,Australia,40,5,3,0,0,13,Saturday,9.7,53
581,Female,25,Abu Dhabi,UAE,198,29,15,6,0,18,Sunday,9.3,50
582,Male,29,Tokyo,Japan,177,19,14,5,0,0,Wednesday,7.2,82
583,Male,30,Chennai,India,48,6,4,1,0,23,Saturday,32.6,13
584,Male,35,Dubai,UAE,36,2,1,0,0,22,Tuesday,11.0,73
585,Male,22,New York,USA,129,14,11,3,0,21,Wednesday,5.4,68
586,Male,18,Abu Dhabi,UAE,31,4,2,0,0,18,Thursday,1.3,78
587,Female,30,Lyon,France,128,18,14,5,0,18,Monday,8.2,80
588,Female,26,Rio de Janeiro,Brazil,105,14,8,3,0,12,Friday,47.7,81
589,Male,27,Berlin,Germany,51,2,1,0,0,10,Sunday,9.2,61
590,Male,20,Munich,Germany,180,16,8,2,0,13,Monday,26.5,81
591,Female,23,Vancouver,Canada,129,17,12,5,0,22,Friday,2.3,18
592,Male,23,Lyon,France,37,4,3,1,0,16,Thursday,6.4,28
593,Male,27,Delhi,India,169,15,12,7,0,11,Tuesday,6.2,42
594,Male,25,New York,USA,152,16,11,3,0,10,Thursday,9.8,86
595,Female,28,Paris,France,141,16,13,7,0,16,Friday,3.6,18
596,Male,22,Singapore,Singapore,30,2,1,0,0,15,Tuesday,7.8,47
597,Female,23,Tokyo,Japan,21,1,0,0,0,19,Saturday,7.8,10
598,Female,30,Manchester,UK,70,5,2,0,0,11,Tuesday,2.2,38
599,Female,34,Chennai,India,187,24,12,8,0,20,Saturday,5.5,84
600,Female,27,São Paulo,Brazil,36,2,1,0,0,16,Wednesday,9.8,36
601,Female,27,Seoul,South Korea,157,12,6,2,0,19,Sunday,6.0,67
602,Male,20,Chicago,USA,140,18,12,4,0,12,Thursday,2.2,52
603,Male,18,Montreal,Canada,88,9,6,3,0,19,Thursday,25.9,44
604,Male,28,Chennai,India,166,10,7,2,0,22,Thursday,2.7,10
605,Male,23,Vancouver,Canada,130,11,8,3,0,19,Wednesday,24.4,15
606,Male,23,Sydney,Australia,151,15,7,2,0,20,Monday,3.7,47
607,Male,26,Seoul,South Korea,90,6,4,1,0,23,Wednesday,3.3,49
608,Female,18,Chennai,India,123,16,12,3,0,2,Sunday,2.7,31
609,Male,18,Abu Dhabi,UAE,139,16,10,6,0,21,Tuesday,8.6,8
610,Male,26,Berlin,Germany,52,4,3,1,0,19,Thursday,7.6,73
611,Male,21,Los Angeles,USA,55,3,2,0,0,17,Thursday,4.2,73
612,Male,23,Montreal,Canada,47,3,2,1,0,19,Monday,34.2,8
613,Male,38,Delhi,India,72,5,3,0,0,15,Wednesday,26.5,25
614,Female,32,Phoenix,USA,157,14,10,4,0,19,Wednesday,7.2,65
615,Male,23,Manchester,UK,148,18,11,4,0,21,Friday,31.1,77
616,Female,25,Vancouver,Canada,138,14,10,4,0,16,Thursday,42.4,27
617,Male,29,Toronto,Canada,137,12,8,4,0,21,Tuesday,16.4,85
618,Male,33,Paris,France,37,4,3,1,0,8,Monday,13.2,18
619,Male,27,London,UK,84,5,2,0,0,22,Thursday,4.3,29
620,Male,21,New York,USA,84,5,4,1,0,14,Monday,2.8,61
621,Male,31,London,UK,24,2,1,0,0,18,Saturday,4.7,27
622,Male,18,Los Angeles,USA,192,19,12,3,0,14,Thursday,27.8,81
623,Male,28,Rio de Janeiro,Brazil,83,7,4,1,0,5,Sunday,6.9,33
624,Female,18,Houston,USA,190,12,6,2,0,19,Friday,5.6,59
625,Male,28,London,UK,23,2,1,0,0,20,Saturday,11.9,32
626,Male,31,Abu Dhabi,UAE,173,17,14,8,1,9,Tuesday,1.4,46
627,Female,24,Abu Dhabi,UAE,197,12,6,3,0,7,Monday,6.3,79
628,Male,19,Sydney,Australia,183,22,14,8,0,18,Wednesday,4.6,36
629,Male,31,Delhi,India,71,4,2,0,0,17,Saturday,15.5,45
630,Male,28,Abu Dhabi,UAE,30,3,2,1,0,20,Wednesday,5.6,90
631,Female,29,Birmingham,UK,175,24,16,5,0,21,Monday,12.2,23
632,Female,19,Phoenix,USA,43,2,1,0,0,17,Saturday,2.1,30
633,Male,28,Delhi,India,167,15,10,4,0,20,Thursday,5.0,59
634,Male,30,Dubai,UAE,130,16,12,7,0,18,Sunday,22.1,73
635,Male,26,Vancouver,Canada,98,9,5,2,0,21,Tuesday,2.3,6
636,Female,23,Dubai,UAE,115,11,9,6,1,21,Wednesday,33.6,57
637,Female,29,Rio de Janeiro,Brazil,164,10,7,4,0,22,Friday,35.4,52
638,Male,26,Hamburg,Germany,118,16,12,4,0,10,Saturday,16.0,82
639,Male,25,Munich,Germany,168,24,19,5,0,17,Thursday,49.0,15
640,Male,23,Manchester,UK,128,8,5,2,0,17,Friday,4.4,16
641,Male,18,Tokyo,Japan,56,4,2,1,0,19,Sunday,1.4,58
642,Male,23,Hamburg,Germany,93,11,6,2,0,19,Friday,28.1,32
643,Male,29,Abu Dhabi,UAE,69,5,4,1,0,15,Monday,4.1,40
644,Male,28,New York,USA,169,12,8,4,0,18,Saturday,9.9,17
645,Male,28,Sydney,Australia,88,12,7,3,0,20,Wednesday,47.6,90
646,Male,22,Munich,Germany,34,5,4,2,0,13,Saturday,47.0,8
647,Male,29,Lyon,France,83,7,5,2,0,19,Monday,48.3,46
648,Male,24,Hyderabad,India,31,4,3,1,0,14,Wednesday,9.3,65
649,Female,33,Dubai,UAE,118,9,5,1,0,14,Tuesday,1.3,75
650,Female,18,Vancouver,Canada,63,8,6,2,0,19,Sunday,38.0,18
651,Male,26,Rio de Janeiro,Brazil,103,14,10,3,0,14,Saturday,5.6,67
652,Male,24,Lyon,France,105,14,11,6,0,17,Saturday,39.0,88
653,Male,18,Singapore,Singapore,79,5,2,0,0,21,Saturday,33.0,21
654,Female,23,Chennai,India,167,20,12,6,0,21,Wednesday,41.9,21
655,Male,24,Chennai,India,22,2,1,0,0,13,Saturday,6.2,23
656,Male,24,Seoul,South Korea,199,10,6,3,0,21,Saturday,29.9,53
657,Male,28,Lyon,France,73,9,7,2,0,2,Sunday,4.2,89
658,Female,24,London,UK,25,2,1,0,0,22,Monday,3.2,29
659,Male,24,Bangalore,India,168,22,11,7,0,23,Tuesday,5.1,23
660,Male,26,Singapore,Singapore,70,8,4,2,0,21,Thursday,27.1,26
661,Female,38,London,UK,33,2,1,0,0,21,Tuesday,2.8,67
662,Male,34,Munich,Germany,64,7,4,2,0,22,Sunday,25.3,85
663,Male,25,Chicago,USA,51,5,3,1,0,17,Wednesday,13.9,80
664,Male,28,Montreal,Canada,185,22,13,4,0,23,Tuesday,7.2,55
665,Male,18,Montreal,Canada,36,3,2,1,0,19,Saturday,17.3,81
666,Male,24,New York,USA,162,15,9,2,0,21,Friday,7.7,15
667,Female,22,Melbourne,Australia,63,5,4,1,0,8,Sunday,5.6,22
668,Male,26,Lyon,France,100,10,8,3,0,18,Saturday,19.6,29
669,Male,29,Phoenix,USA,174,18,12,4,0,20,Wednesday,9.1,56
670,Male,24,Mumbai,India,193,17,12,6,0,23,Saturday,38.6,77
671,Male,29,Toronto,Canada,59,4,3,1,0,20,Monday,7.0,57
672,Male,20,Hamburg,Germany,42,3,1,0,0,18,Monday,9.7,53
673,Female,27,Sydney,Australia,98,10,7,2,0,16,Friday,1.4,11
674,Male,24,Abu Dhabi,UAE,119,8,6,3,0,17,Thursday,3.0,70
675,Male,25,Berlin,Germany,88,4,3,2,0,21,Saturday,4.7,50
676,Female,24,Sydney,Australia,93,7,4,2,0,12,Saturday,47.9,57
677,Female,30,Chicago,USA,81,11,6,1,0,17,Sunday,48.5,59
678,Male,21,Rio de Janeiro,Brazil,54,5,3,2,0,22,Monday,46.4,5
679,Male,24,Birmingham,UK,189,27,21,13,1,17,Tuesday,45.3,72
680,Female,19,London,UK,39,3,1,0,0,15,Wednesday,23.6,36
681,Female,32,Delhi,India,96,9,5,1,0,20,Saturday,9.0,64
682,Female,19,Seoul,South Korea,144,8,4,1,0,20,Saturday,3.9,17
683,Male,28,São Paulo,Brazil,59,5,4,1,0,21,Thursday,4.0,28
684,Male,32,Mumbai,India,47,7,5,2,0,21,Wednesday,38.4,19
685,Male,31,Dubai,UAE,104,14,7,2,0,22,Monday,5.7,21
686,Male,28,Abu Dhabi,UAE,122,12,9,5,0,18,Sunday,2.0,69
687,Male,26,Tokyo,Japan,107,9,6,1,0,18,Sunday,6.4,70
688,Male,25,Mumbai,India,49,6,5,1,0,18,Saturday,34.5,29
689,Female,21,Birmingham,UK,50,3,1,0,0,19,Monday,25.3,72
690,Male,23,Hamburg,Germany,79,5,3,0,0,18,Wednesday,9.5,58
691,Male,29,New York,USA,33,3,1,0,0,17,Tuesday,5.2,47
692,Male,25,Houston,USA,191,9,6,3,0,22,Saturday,31.2,52
693,Male,25,Chicago,USA,47,2,1,0,0,3,Tuesday,47.0,14
694,Female,33,Munich,Germany,107,8,5,3,0,19,Tuesday,7.3,76
695,Female,31,Lyon,France,50,7,3,1,0,14,Tuesday,7.1,21
696,Male,23,Berlin,Germany,35,4,2,1,0,23,Monday,7.6,54
697,Male,21,Manchester,UK,67,3,2,1,0,8,Thursday,7.3,38
698,Male,31,Birmingham,UK,95,11,7,2,0,18,Saturday,8.9,22
699,Male,28,Birmingham,UK,73,7,3,1,0,18,Saturday,20.6,22
700,Male,20,Munich,Germany,95,7,3,1,0,20,Tuesday,0.6,89
701,Female,28,Houston,USA,196,17,12,7,1,17,Tuesday,2.4,85
702,Female,18,Abu Dhabi,UAE,121,7,4,2,0,1,Thursday,2.3,27
703,Male,18,Hamburg,Germany,92,4,2,0,0,14,Tuesday,2.8,87
704,Female,27,Houston,USA,154,9,6,1,0,18,Sunday,8.4,10
705,Male,27,Hamburg,Germany,173,8,6,4,0,22,Sunday,18.2,66
706,Female,23,São Paulo,Brazil,133,17,10,4,0,16,Saturday,0.7,10
707,Male,25,Tokyo,Japan,126,8,6,1,0,20,Tuesday,37.4,19
708,Male,32,Houston,USA,77,4,3,1,0,18,Monday,17.2,72
709,Male,29,São Paulo,Brazil,190,22,15,6,1,21,Saturday,3.0,14
710,Female,31,Seoul,South Korea,58,7,3,1,0,22,Sunday,6.0,40
711,Male,25,Abu Dhabi,UAE,118,10,6,2,0,16,Tuesday,36.2,36
